"ATP","Location","Tournament","Date","Series","Court","Surface","Round","Best of","Winner","Loser","WRank","LRank","W1","L1","W2","L2","W3","L3","W4","L4","W5","L5","Wsets","Lsets","Comment"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","1st Round","3","Sanguinetti D.","Delgado J.","67","159","7","5","5","7","6","1","","","","","2","1","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","1st Round","3","Sluiter R.","Lisnard J.","93","205","6","1","6","1","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","1st Round","3","Voltchkov V.","Milligan L.","52","544","6","7","6","3","6","1","","","","","2","1","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","1st Round","3","Woodruff C.","Hantschk M.","72","73","6","4","6","3","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Furlan R.","Goldstein P.","300","83","7","5","6","4","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Henman T.","Sluiter R.","10","93","7","6","6","1","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Hrbaty D.","Popp A.","19","88","4","6","6","1","6","0","","","","","2","1","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Lee H.T.","Ivanisevic G.","99","134","7","5","6","7","3","1","","","","","1","1","Retired"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Ljubicic I.","Childs L.","89","424","6","2","6","4","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Sanguinetti D.","Cowan B.","67","171","6","4","6","3","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Voltchkov V.","Nargiso D.","52","149","","","","","","","","","","","0","0","Walkover"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Woodruff C.","Goellner M.K.","72","210","6","4","3","6","6","2","","","","","2","1","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","Quarterfinals","3","Henman T.","Woodruff C.","10","72","","","","","","","","","","","0","0","Walkover"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","Quarterfinals","3","Hrbaty D.","Sanguinetti D.","19","67","6","2","6","1","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","Quarterfinals","3","Lee H.T.","Furlan R.","99","300","6","1","6","3","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","Quarterfinals","3","Voltchkov V.","Ljubicic I.","52","89","7","6","4","6","6","3","","","","","2","1","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","Semifinals","3","Henman T.","Lee H.T.","10","99","6","2","6","1","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","Semifinals","3","Hrbaty D.","Voltchkov V.","19","52","6","1","6","0","","","","","","","2","0","Completed"
"67","Brighton","Samsung Open","11/20/2000","International","Indoor","Hard","The Final","3","Henman T.","Hrbaty D.","10","19","6","2","6","2","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Bjorkman J.","Nieminen J.","46","319","6","4","5","7","6","3","","","","","2","1","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Federer R.","Youzhny M.","29","110","5","7","6","4","6","3","","","","","2","1","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Froberg J.","Black B.","621","35","3","6","6","3","6","4","","","","","2","1","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Gambill J.M.","Mirnyi M.","33","39","7","5","6","3","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Grosjean S.","Nestor D.","20","220","6","4","6","4","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Ilie A.","Ullyett K.","50","163","6","2","7","5","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Johansson T.","Enqvist T.","57","9","6","2","6","2","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Kafelnikov Y.","Bastl G.","5","91","6","2","6","2","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Norman M.","Ruud C.","4","146","6","1","6","2","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Ortegren J.","Jonsson F.","395","215","6","2","2","6","7","5","","","","","2","1","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Schalken S.","Levy H.","25","59","7","5","6","4","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Schuettler R.","Knippschild J.","48","106","6","3","7","6","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Ulihrach B.","Johansson J.","79","896","6","4","7","5","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Vinciguerra A.","Sarstrand M.","55","357","4","6","6","3","6","1","","","","","2","1","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Vinck C.","Friedl L.","103","409","7","5","6","4","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","1st Round","3","Voinea A.","Ferrero J.C.","113","12","6","7","6","2","6","3","","","","","2","1","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Bjorkman J.","Ulihrach B.","46","79","6","4","6","2","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Grosjean S.","Ortegren J.","20","395","6","1","6","2","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Johansson T.","Vinck C.","57","103","6","4","6","2","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Kafelnikov Y.","Froberg J.","5","621","6","4","6","2","","","","","","","2","0","Completed"
"68","Stockholm","Stockholm Open","11/20/2000","International","Indoor","Hard","2nd Round","3","Norman M.","Gambill J.M.","4","33","","","","","","","","","","","0","0","Walkover"
